Tract,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031825600,0,6.0,0.11,0,1,0,0,0,1,22.4,0,1,0,1,0,0,0,0,2857.0,1703.0,681.0,868.0,4415.0,68.0,5.0,17.0,254.0,318.0,138.0,545.0
17031825700,0,307.0,7.3,1,1,1,1,1,1,23.6,1,1,1,1,1,0,0,1,1735.0,1101.0,394.0,1096.0,2604.0,23.0,0.0,31.0,452.0,805.0,204.0,343.0
17031825801,0,0.0,0.0,0,1,0,1,1,1,25.6,0,1,0,1,0,0,0,1,1413.0,951.0,387.0,304.0,3162.0,6.0,0.0,10.0,68.0,82.0,202.0,332.0
17031825802,0,5.0,0.09,1,1,1,1,1,1,8.4,1,1,1,1,1,0,0,1,2587.0,1634.0,532.0,591.0,4804.0,10.0,0.0,8.0,437.0,680.0,201.0,683.0
17031825803,0,0.0,0.0,0,1,0,1,1,1,14.2,0,1,0,1,0,0,0,1,2457.0,1505.0,794.0,776.0,4675.0,21.0,2.0,15.0,322.0,576.0,526.0,721.0
17031825900,0,0.0,0.0,0,1,0,1,1,1,18.3,0,1,0,1,0,0,0,1,1492.0,1039.0,337.0,880.0,1945.0,23.0,0.0,32.0,494.0,830.0,201.0,296.0
17031826000,0,0.0,0.0,0,0,0,0,0,1,16.2,0,0,0,0,0,0,0,0,1502.0,1159.0,178.0,714.0,2019.0,13.0,5.0,42.0,541.0,906.0,133.0,240.0
17031826100,0,7.0,0.11,0,1,0,1,1,1,24.4,0,1,0,1,0,0,0,1,3310.0,1994.0,595.0,1934.0,3434.0,18.0,0.0,103.0,925.0,1525.0,267.0,807.0
17031826201,0,185.0,5.14,0,0,0,0,1,0,16.8,0,1,0,1,0,0,0,1,1205.0,533.0,1041.0,510.0,2964.0,11.0,0.0,7.0,104.0,145.0,378.0,280.0
17031826202,0,0.0,0.0,1,1,1,1,1,1,26.9,1,1,1,1,1,0,0,1,2730.0,1759.0,599.0,1561.0,3701.0,19.0,0.0,17.0,575.0,876.0,165.0,548.0
17031826301,0,16.0,0.4,0,1,0,0,0,1,15.2,0,1,0,1,0,0,0,0,1815.0,1145.0,359.0,493.0,3258.0,6.0,0.0,8.0,191.0,255.0,105.0,245.0
17031826303,0,5.0,0.12,0,1,0,0,0,1,16.3,0,1,0,1,0,0,0,0,2239.0,1163.0,438.0,290.0,3725.0,10.0,0.0,3.0,134.0,115.0,100.0,211.0
17031826304,0,0.0,0.0,0,1,0,0,0,1,30.4,0,1,0,1,0,0,0,0,1641.0,830.0,375.0,173.0,2949.0,15.0,0.0,1.0,65.0,65.0,145.0,311.0
17031826401,0,14.0,0.34,0,1,0,1,1,1,12.5,0,1,0,1,0,0,0,1,1427.0,1272.0,318.0,182.0,3791.0,20.0,3.0,7.0,69.0,98.0,155.0,335.0
17031826402,0,75.0,1.46,0,1,0,1,1,1,20.0,0,1,0,1,0,0,0,1,2198.0,1436.0,500.0,333.0,4661.0,15.0,0.0,9.0,114.0,137.0,151.0,444.0
17031826500,0,3.0,0.05,0,1,0,1,1,1,32.9,0,1,0,1,0,0,0,1,3457.0,1725.0,471.0,416.0,5303.0,8.0,0.0,9.0,200.0,213.0,236.0,687.0
17031826600,0,106.0,1.91,0,1,0,1,1,1,29.5,0,1,0,1,0,0,0,1,3259.0,1657.0,483.0,291.0,5136.0,11.0,0.0,15.0,87.0,111.0,340.0,668.0
17031826700,0,0.0,0.0,0,1,0,1,1,1,28.7,0,1,0,1,0,0,0,1,2847.0,1703.0,369.0,213.0,5250.0,2.0,0.0,8.0,96.0,81.0,487.0,701.0
17031826800,0,0.0,0.0,0,1,0,1,1,1,32.5,0,1,0,1,0,0,0,1,3125.0,1745.0,495.0,1668.0,2590.0,3.0,1.0,39.0,1135.0,2123.0,218.0,411.0
17031826901,0,0.0,0.0,0,1,0,0,0,1,39.3,0,1,0,1,0,0,0,0,1271.0,570.0,213.0,57.0,1705.0,0.0,0.0,7.0,125.0,142.0,107.0,299.0
17031826902,0,8.0,0.49,0,1,0,0,0,1,38.7,0,1,0,1,0,0,0,0,935.0,494.0,217.0,21.0,1588.0,1.0,0.0,0.0,33.0,32.0,128.0,192.0
17031827000,0,0.0,0.0,1,1,1,1,1,1,31.3,1,1,1,1,1,0,0,1,2256.0,1111.0,350.0,144.0,3313.0,4.0,9.0,17.0,137.0,135.0,213.0,344.0
17031827100,0,0.0,0.0,0,1,0,1,1,1,35.3,0,1,0,1,0,0,0,1,1429.0,821.0,258.0,78.0,2448.0,57.0,0.0,2.0,131.0,134.0,251.0,401.0
17031827200,0,0.0,0.0,0,1,0,1,1,1,27.2,0,1,0,1,0,0,0,1,2020.0,1208.0,502.0,486.0,2979.0,23.0,0.0,24.0,628.0,818.0,146.0,472.0
17031827300,0,0.0,0.0,0,0,0,0,0,1,36.1,0,0,0,0,0,0,0,0,1899.0,980.0,289.0,166.0,2376.0,109.0,0.0,13.0,283.0,385.0,243.0,395.0
17031827400,0,192.0,4.47,0,1,0,1,1,1,35.9,0,1,0,1,0,0,0,1,2482.0,1132.0,719.0,166.0,3989.0,1.0,1.0,13.0,128.0,168.0,370.0,670.0
17031827500,0,52.0,0.97,0,1,0,0,0,1,24.8,0,1,0,1,0,0,0,0,2944.0,1815.0,455.0,999.0,2937.0,5.0,0.0,7.0,1434.0,2044.0,131.0,462.0
17031827600,0,0.0,0.0,1,1,1,1,1,1,25.4,1,1,1,1,1,0,0,1,1765.0,1042.0,523.0,31.0,3322.0,0.0,2.0,7.0,101.0,77.0,255.0,304.0
17031827700,0,21.0,0.72,1,1,1,0,0,1,29.4,1,1,1,1,1,0,0,0,1510.0,934.0,220.0,476.0,2230.0,23.0,0.0,11.0,162.0,217.0,82.0,263.0
17031827801,0,443.0,8.86,0,1,0,0,0,1,15.0,0,1,0,1,0,0,0,0,1753.0,1274.0,1014.0,1695.0,2978.0,25.0,1.0,6.0,293.0,369.0,56.0,360.0
17031827802,0,8.0,0.24,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,1117.0,853.0,476.0,518.0,2670.0,16.0,0.0,10.0,171.0,191.0,54.0,51.0
17031827804,0,4.0,0.12,0,0,0,0,0,0,9.2,0,1,0,1,0,0,0,0,500.0,813.0,551.0,607.0,2548.0,35.0,0.0,0.0,118.0,140.0,32.0,84.0
17031827805,0,14.0,0.49,0,0,0,0,0,0,11.3,1,1,1,1,1,0,0,0,728.0,662.0,526.0,587.0,2150.0,13.0,0.0,1.0,115.0,140.0,53.0,93.0
17031827901,0,229.0,8.79,0,0,0,0,0,0,12.3,0,1,0,1,0,0,0,0,433.0,491.0,616.0,328.0,2208.0,31.0,0.0,8.0,30.0,62.0,33.0,98.0
17031827902,0,0.0,0.0,1,1,1,1,1,1,24.0,1,1,1,1,1,0,0,1,1784.0,1259.0,494.0,1866.0,2177.0,57.0,0.0,7.0,417.0,725.0,156.0,441.0
17031828000,0,83.0,1.61,0,1,0,1,1,1,18.6,0,1,0,1,0,0,0,1,2064.0,1398.0,702.0,3208.0,1431.0,24.0,1.0,14.0,469.0,837.0,196.0,364.0
17031828100,0,0.0,0.0,0,1,0,0,0,1,16.9,0,1,0,1,0,0,0,0,1627.0,1131.0,725.0,3780.0,695.0,32.0,3.0,12.0,322.0,572.0,47.0,239.0
17031828201,0,0.0,0.0,0,1,0,0,0,1,6.8,0,1,0,1,0,0,0,0,1091.0,1148.0,474.0,2357.0,1590.0,30.0,0.0,16.0,297.0,578.0,69.0,241.0
17031828202,0,8.0,0.17,0,0,0,0,1,0,7.0,1,1,1,1,1,0,0,1,841.0,1071.0,688.0,2511.0,1689.0,37.0,1.0,6.0,341.0,548.0,170.0,254.0
17031828300,0,8.0,0.25,0,0,0,0,0,0,10.0,1,1,1,1,1,0,0,0,662.0,657.0,594.0,2206.0,844.0,21.0,1.0,14.0,178.0,231.0,65.0,82.0
17031828401,0,2.0,0.05,0,0,0,0,0,0,6.7,1,1,1,1,1,0,0,0,839.0,926.0,390.0,2703.0,702.0,30.0,0.0,7.0,202.0,244.0,73.0,74.0
17031828402,0,112.0,2.91,0,0,0,0,1,0,4.0,0,1,0,1,0,0,0,1,1096.0,771.0,765.0,2002.0,1566.0,38.0,2.0,7.0,228.0,300.0,213.0,278.0
17031828503,0,20.0,0.43,0,0,0,0,0,1,20.6,0,0,0,0,0,0,0,0,2491.0,1511.0,388.0,1352.0,2835.0,12.0,1.0,14.0,413.0,559.0,79.0,433.0
17031828504,0,27.0,0.45,1,1,1,0,0,1,30.9,1,1,1,1,1,0,0,0,2933.0,2100.0,487.0,1824.0,3595.0,25.0,2.0,12.0,519.0,654.0,54.0,469.0
17031828505,0,0.0,0.0,1,1,1,0,0,1,13.9,1,1,1,1,1,0,0,0,1833.0,1443.0,943.0,3592.0,2166.0,64.0,0.0,17.0,589.0,1004.0,113.0,288.0
17031828506,0,0.0,0.0,1,1,1,0,0,1,9.4,1,1,1,1,1,0,0,0,2883.0,2323.0,964.0,2955.0,5079.0,71.0,0.0,24.0,415.0,681.0,84.0,592.0
17031828601,0,34.0,0.81,0,0,0,0,0,0,5.7,0,1,0,1,0,0,0,0,569.0,1035.0,521.0,3296.0,614.0,67.0,0.0,6.0,204.0,319.0,51.0,74.0
17031828602,0,110.0,2.41,0,0,0,0,0,0,4.0,0,1,0,1,0,0,0,0,714.0,1201.0,696.0,2149.0,2063.0,75.0,0.0,4.0,271.0,273.0,32.0,109.0
17031828701,0,188.0,4.62,0,0,0,0,0,0,10.5,0,1,0,1,0,0,0,0,849.0,1225.0,482.0,1359.0,2423.0,21.0,2.0,12.0,254.0,331.0,95.0,113.0
17031828702,0,169.0,3.44,1,1,1,0,0,1,16.8,1,1,1,1,1,0,0,0,1830.0,1236.0,733.0,1086.0,3538.0,7.0,7.0,4.0,274.0,399.0,50.0,297.0
17031828801,0,127.0,2.56,0,0,0,0,0,0,4.8,1,1,1,1,1,0,0,0,726.0,1297.0,841.0,2709.0,1751.0,115.0,0.0,3.0,391.0,612.0,61.0,102.0
17031828802,0,0.0,0.0,0,0,0,0,0,0,3.2,0,1,0,1,0,0,0,0,444.0,803.0,453.0,1849.0,808.0,11.0,0.0,11.0,359.0,652.0,30.0,106.0
17031828900,0,33.0,0.84,0,1,0,1,1,1,38.4,0,1,0,1,0,0,0,1,1837.0,1223.0,261.0,1337.0,1294.0,15.0,4.0,33.0,1237.0,2049.0,228.0,321.0
17031829000,0,13.0,0.98,0,1,0,1,1,1,53.2,0,1,0,1,0,0,0,1,1048.0,447.0,133.0,40.0,1223.0,0.0,0.0,0.0,64.0,84.0,159.0,255.0
17031829100,0,8.0,0.19,0,1,0,1,1,1,29.2,0,1,0,1,0,0,0,1,2531.0,1371.0,329.0,1956.0,906.0,7.0,2.0,41.0,1232.0,2787.0,318.0,485.0
17031829200,0,268.0,4.5,0,1,0,1,1,1,22.3,0,1,0,1,0,0,0,1,2222.0,1792.0,573.0,2563.0,1757.0,9.0,1.0,67.0,1554.0,2507.0,197.0,217.0
17031829301,0,25.0,0.63,0,0,0,0,0,0,12.2,0,1,0,1,0,0,0,0,997.0,1080.0,619.0,1892.0,1538.0,44.0,3.0,9.0,496.0,750.0,85.0,185.0
17031829302,0,182.0,4.57,0,0,0,0,0,1,43.0,0,0,0,0,0,0,0,0,2218.0,1318.0,316.0,670.0,2711.0,6.0,0.0,13.0,582.0,842.0,172.0,298.0
17031829401,0,0.0,0.0,0,1,0,0,0,1,37.7,0,1,0,1,0,0,0,0,749.0,419.0,177.0,40.0,1254.0,3.0,0.0,3.0,94.0,107.0,23.0,159.0
17031829402,0,0.0,0.0,0,1,0,0,0,1,13.0,0,1,0,1,0,0,0,0,1832.0,787.0,491.0,1147.0,1969.0,44.0,0.0,4.0,182.0,197.0,79.0,305.0
17031829500,0,116.0,2.8,0,1,0,0,0,1,26.2,0,1,0,1,0,0,0,0,1868.0,1067.0,522.0,2630.0,688.0,47.0,8.0,23.0,750.0,1460.0,142.0,260.0
17031829600,0,6.0,0.2,0,0,0,0,0,0,17.3,0,1,0,1,0,0,0,0,962.0,764.0,399.0,2502.0,277.0,56.0,0.0,13.0,214.0,528.0,117.0,173.0
17031829700,0,0.0,0.0,1,1,1,1,1,1,32.3,1,1,1,1,1,0,0,1,2345.0,1392.0,498.0,975.0,3194.0,18.0,0.0,18.0,144.0,259.0,266.0,576.0
17031829800,0,15.0,0.22,0,0,0,0,1,0,3.9,0,1,0,1,0,0,0,1,799.0,1742.0,1071.0,3595.0,2794.0,160.0,1.0,7.0,263.0,221.0,144.0,96.0
17031829901,0,0.0,0.0,0,0,0,0,0,0,6.6,1,1,1,1,1,0,0,0,2353.0,1918.0,1617.0,2706.0,5539.0,199.0,5.0,15.0,280.0,299.0,67.0,283.0
17031829902,0,4.0,0.06,0,0,0,0,0,0,19.5,0,1,0,1,0,0,0,0,2043.0,1561.0,885.0,966.0,5178.0,68.0,1.0,6.0,124.0,113.0,94.0,336.0
17031830001,0,0.0,0.0,1,1,1,0,0,1,14.7,1,1,1,1,1,0,0,0,1034.0,156.0,870.0,1980.0,67.0,10.0,0.0,4.0,44.0,89.0,87.0,139.0
17031830003,0,3.0,0.04,0,0,0,0,1,0,7.9,1,1,1,1,1,0,0,1,1621.0,2291.0,634.0,400.0,7243.0,80.0,2.0,20.0,240.0,245.0,154.0,204.0
17031830004,0,139.0,1.92,0,0,0,0,0,0,8.2,1,1,1,1,1,0,0,0,1198.0,1959.0,824.0,964.0,5896.0,85.0,4.0,12.0,272.0,286.0,123.0,247.0
17031830005,0,42.0,1.06,0,0,0,0,0,0,2.4,0,1,0,1,0,0,0,0,230.0,750.0,1073.0,995.0,2781.0,86.0,0.0,3.0,92.0,84.0,134.0,33.0
17031830006,0,3.0,0.12,0,1,0,0,0,1,12.4,0,1,0,1,0,0,0,0,937.0,645.0,369.0,899.0,1403.0,36.0,1.0,6.0,142.0,207.0,141.0,206.0
17031830007,0,216.0,4.29,1,1,1,1,1,1,24.0,1,1,1,1,1,0,0,1,2269.0,1542.0,404.0,831.0,3956.0,68.0,4.0,5.0,175.0,229.0,128.0,471.0
17031830008,0,0.0,0.0,0,0,0,0,0,0,4.8,1,1,1,1,1,0,0,0,922.0,1326.0,354.0,428.0,3899.0,43.0,3.0,6.0,158.0,128.0,69.0,180.0
17031830100,0,0.0,0.0,0,0,0,0,0,0,5.6,0,1,0,1,0,0,0,0,723.0,960.0,420.0,826.0,2307.0,28.0,2.0,4.0,189.0,209.0,15.0,195.0
17031830201,0,0.0,0.0,0,1,0,1,1,1,20.0,0,1,0,1,0,0,0,1,1988.0,1415.0,534.0,976.0,4071.0,34.0,2.0,7.0,261.0,215.0,284.0,393.0
17031830202,0,398.0,11.15,0,1,0,0,0,1,22.3,0,1,0,1,0,0,0,0,1226.0,941.0,321.0,1096.0,2217.0,25.0,2.0,24.0,205.0,230.0,26.0,150.0
17031830300,0,9.0,0.19,0,1,0,1,1,1,20.2,0,1,0,1,0,0,0,1,2041.0,1119.0,818.0,1461.0,2981.0,37.0,7.0,15.0,247.0,274.0,434.0,414.0
17031830400,0,15.0,0.34,0,1,0,0,0,1,15.4,0,1,0,1,0,0,0,0,2027.0,1145.0,547.0,1983.0,2118.0,21.0,0.0,19.0,312.0,349.0,69.0,367.0
17031830500,0,0.0,0.0,0,1,0,0,0,1,31.1,0,1,0,1,0,0,0,0,3057.0,1539.0,238.0,3023.0,30.0,2.0,0.0,14.0,1591.0,4506.0,74.0,268.0
17031830600,0,19.0,0.38,0,0,0,0,0,1,23.2,0,0,0,0,0,0,0,0,2274.0,1285.0,237.0,2499.0,825.0,270.0,4.0,40.0,1367.0,2200.0,633.0,405.0
17031830700,0,944.0,22.23,0,0,0,0,0,1,25.0,0,0,0,0,0,0,0,0,1521.0,634.0,332.0,2118.0,1415.0,259.0,2.0,32.0,421.0,660.0,668.0,312.0
17031830800,0,0.0,0.0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,393.0,288.0,64.0,1852.0,104.0,156.0,0.0,10.0,269.0,412.0,487.0,38.0
17031830900,0,5.0,0.17,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,361.0,506.0,174.0,1940.0,147.0,130.0,2.0,28.0,630.0,1154.0,112.0,83.0
17031831000,0,0.0,0.0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,140.0,302.0,62.0,1821.0,34.0,147.0,0.0,4.0,132.0,189.0,98.0,0.0
17031831100,0,3.0,0.04,0,0,0,0,0,1,10.2,0,0,0,0,0,0,0,0,3346.0,1833.0,627.0,4293.0,237.0,355.0,4.0,74.0,2490.0,4495.0,463.0,107.0
17031831200,0,9.0,0.18,0,0,0,0,0,1,20.9,0,0,0,0,0,0,0,0,2591.0,1598.0,258.0,1933.0,265.0,26.0,2.0,20.0,2775.0,4593.0,263.0,260.0
17031831300,0,1.0,0.08,0,0,0,0,0,1,20.9,0,0,0,0,0,0,0,0,446.0,383.0,91.0,215.0,666.0,18.0,0.0,17.0,364.0,558.0,58.0,132.0
17031831400,0,212.0,7.15,0,0,0,0,0,1,23.9,0,0,0,0,0,0,0,0,1311.0,723.0,326.0,501.0,1987.0,115.0,1.0,21.0,339.0,572.0,360.0,293.0
17031831500,0,13.0,0.32,0,0,0,0,0,1,11.7,0,0,0,0,0,0,0,0,1377.0,1091.0,346.0,2364.0,253.0,219.0,0.0,35.0,1208.0,2392.0,186.0,176.0
17031831600,0,8.0,0.11,0,0,0,0,0,1,8.7,0,0,0,0,0,0,0,0,2817.0,1970.0,884.0,4148.0,575.0,166.0,5.0,49.0,2327.0,4578.0,444.0,550.0
17031831700,0,0.0,0.0,0,1,0,0,0,1,17.1,0,1,0,1,0,0,0,0,893.0,488.0,160.0,1302.0,42.0,93.0,0.0,20.0,618.0,1129.0,69.0,170.0
17031831800,0,300.0,4.75,0,0,0,0,1,0,16.5,0,1,0,1,0,0,0,1,2274.0,1431.0,621.0,3529.0,319.0,1482.0,6.0,50.0,936.0,1457.0,350.0,419.0
17031831900,0,2.0,0.07,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,297.0,296.0,117.0,2490.0,38.0,71.0,0.0,2.0,116.0,207.0,324.0,0.0
17031832000,0,11.0,0.61,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,399.0,122.0,38.0,1597.0,40.0,96.0,0.0,2.0,63.0,135.0,229.0,10.0
17031832100,0,0.0,0.0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,747.0,345.0,125.0,2343.0,597.0,145.0,4.0,9.0,199.0,315.0,586.0,80.0
17031832200,0,8.0,0.27,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,471.0,410.0,133.0,2559.0,56.0,116.0,0.0,14.0,195.0,410.0,215.0,9.0
17031832300,0,18.0,0.96,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,364.0,281.0,72.0,1520.0,55.0,112.0,2.0,1.0,180.0,332.0,168.0,17.0
17031832400,0,0.0,0.0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,541.0,661.0,143.0,2177.0,133.0,128.0,3.0,17.0,723.0,1495.0,150.0,46.0
17031832500,0,559.0,15.5,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,447.0,533.0,361.0,3023.0,247.0,129.0,0.0,7.0,200.0,273.0,280.0,161.0
17031832600,0,1.0,0.03,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,437.0,539.0,125.0,3420.0,85.0,130.0,2.0,4.0,86.0,124.0,288.0,9.0
17031832900,0,4.0,0.18,0,0,0,0,0,1,36.1,0,0,0,0,0,0,0,0,1083.0,165.0,149.0,1471.0,100.0,549.0,2.0,4.0,86.0,189.0,316.0,34.0
17031833000,0,221.0,7.98,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,595.0,179.0,117.0,2113.0,346.0,215.0,2.0,7.0,85.0,103.0,654.0,178.0
17031833100,0,587.0,8.51,0,0,0,0,0,0,11.6,0,1,0,1,0,0,0,0,1089.0,725.0,340.0,4751.0,1121.0,730.0,5.0,10.0,278.0,491.0,829.0,297.0
17031833300,0,1.0,0.04,0,0,0,0,0,1,43.1,0,0,0,0,0,0,0,0,1515.0,208.0,188.0,1362.0,124.0,660.0,0.0,4.0,128.0,267.0,358.0,61.0
17031833900,0,23.0,0.85,0,0,0,0,0,1,33.9,0,0,0,0,0,0,0,0,1656.0,904.0,251.0,621.0,1398.0,11.0,0.0,62.0,622.0,1279.0,345.0,353.0
17031834000,0,30.0,0.83,0,1,0,1,1,1,29.3,0,1,0,1,0,0,0,1,1728.0,1077.0,411.0,18.0,3569.0,1.0,0.0,2.0,42.0,54.0,369.0,437.0
17031834200,0,20.0,0.4,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,1371.0,1196.0,692.0,41.0,4809.0,16.0,0.0,15.0,63.0,93.0,442.0,718.0
17031834300,0,81.0,1.23,0,0,0,0,0,0,18.2,0,1,0,1,0,0,0,0,2140.0,1453.0,1278.0,75.0,6316.0,15.0,4.0,18.0,142.0,97.0,603.0,560.0
17031834400,0,146.0,3.87,0,1,0,1,1,1,25.8,0,1,0,1,0,0,0,1,1842.0,1027.0,370.0,185.0,3415.0,22.0,0.0,10.0,140.0,88.0,496.0,633.0
17031834500,0,0.0,0.0,0,0,0,0,0,1,35.5,0,0,0,0,0,0,0,0,978.0,503.0,82.0,9.0,1447.0,0.0,0.0,1.0,18.0,12.0,199.0,260.0
17031834600,0,42.0,1.11,0,1,0,1,1,1,40.2,0,1,0,1,0,0,0,1,1338.0,1147.0,410.0,35.0,3692.0,0.0,0.0,2.0,49.0,47.0,463.0,332.0
17031834700,0,7.0,0.34,0,1,0,1,1,1,52.3,0,1,0,1,0,0,0,1,1086.0,637.0,232.0,18.0,2008.0,1.0,0.0,11.0,40.0,41.0,250.0,280.0
17031834800,0,13.0,0.67,0,0,0,0,0,1,43.6,0,0,0,0,0,0,0,0,1003.0,513.0,294.0,8.0,1905.0,1.0,0.0,5.0,34.0,21.0,409.0,312.0
17031834900,0,32.0,1.41,0,1,0,1,1,1,50.3,0,1,0,1,0,0,0,1,1147.0,702.0,338.0,18.0,2208.0,1.0,0.0,17.0,28.0,19.0,375.0,369.0
17031835000,0,5.0,0.09,0,0,0,0,0,1,32.8,0,0,0,0,0,0,0,0,3934.0,1886.0,470.0,891.0,3656.0,18.0,0.0,12.0,1201.0,1998.0,681.0,837.0
17031835100,0,9.0,0.17,0,1,0,0,0,1,21.2,0,1,0,1,0,0,0,0,2774.0,1806.0,291.0,2123.0,1159.0,15.0,0.0,60.0,2012.0,4097.0,224.0,472.0
17031835200,0,0.0,0.0,0,1,0,0,0,1,9.6,0,1,0,1,0,0,0,0,634.0,506.0,219.0,1404.0,70.0,29.0,0.0,8.0,549.0,1073.0,81.0,124.0
17031835500,0,8.0,0.48,0,1,0,1,1,1,38.1,0,1,0,1,0,0,0,1,1029.0,374.0,345.0,52.0,1570.0,7.0,0.0,1.0,47.0,40.0,409.0,418.0
17031835600,0,0.0,0.0,0,1,0,1,1,1,11.6,0,1,0,1,0,0,0,1,465.0,337.0,164.0,14.0,1092.0,0.0,0.0,0.0,93.0,92.0,195.0,129.0
17031835800,0,0.0,0.0,0,0,0,0,0,1,42.6,0,0,0,0,0,0,0,0,1114.0,415.0,85.0,42.0,1481.0,2.0,0.0,7.0,44.0,30.0,101.0,240.0
17031835900,0,20.0,0.61,0,0,0,0,0,1,43.0,0,0,0,0,0,0,0,0,2144.0,880.0,475.0,53.0,3135.0,7.0,0.0,1.0,75.0,54.0,751.0,665.0
17031836000,0,0.0,0.0,0,0,0,0,0,1,29.4,0,0,0,0,0,0,0,0,1040.0,613.0,143.0,60.0,2060.0,14.0,0.0,4.0,39.0,30.0,172.0,332.0
17031836100,0,0.0,0.0,0,1,0,1,1,1,41.1,0,1,0,1,0,0,0,1,1208.0,600.0,113.0,46.0,1688.0,4.0,0.0,2.0,21.0,21.0,282.0,422.0
17031836200,1,1219.0,79.73,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,95.0,44.0,47.0,1019.0,77.0,309.0,0.0,3.0,121.0,128.0,30.0,0.0
17031836300,0,35.0,2.72,0,0,0,0,0,1,25.9,0,0,0,0,0,0,0,0,568.0,199.0,138.0,336.0,841.0,57.0,0.0,1.0,53.0,47.0,191.0,99.0
17031836400,0,42.0,1.41,0,0,0,0,0,1,29.7,0,0,0,0,0,0,0,0,1858.0,833.0,353.0,99.0,2781.0,26.0,0.0,9.0,64.0,54.0,673.0,637.0
17031836500,0,0.0,0.0,0,0,0,0,0,1,24.7,0,0,0,0,0,0,0,0,854.0,497.0,82.0,27.0,1426.0,6.0,0.0,7.0,30.0,10.0,247.0,307.0
17031836600,0,6.0,0.2,0,0,0,0,0,1,17.7,0,0,0,0,0,0,0,0,1122.0,858.0,234.0,946.0,1293.0,25.0,1.0,16.0,716.0,1475.0,116.0,322.0
17031836700,0,0.0,0.0,0,0,0,0,0,1,38.8,0,0,0,0,0,0,0,0,1655.0,793.0,198.0,157.0,2043.0,5.0,1.0,10.0,181.0,258.0,314.0,375.0
17031836800,0,27.0,1.01,0,1,0,1,1,1,68.5,0,1,0,1,0,0,0,1,1821.0,800.0,242.0,119.0,2482.0,8.0,0.0,3.0,49.0,83.0,437.0,514.0
17031836900,0,0.0,0.0,0,1,0,1,1,1,40.7,0,1,0,1,0,0,0,1,990.0,478.0,80.0,109.0,1240.0,10.0,0.0,1.0,82.0,99.0,213.0,201.0
17031837000,0,7.0,0.34,0,1,0,1,1,1,47.9,0,1,0,1,0,0,0,1,1298.0,626.0,151.0,99.0,1908.0,6.0,0.0,7.0,65.0,78.0,388.0,415.0
17031837100,0,64.0,3.52,0,1,0,1,1,1,24.2,0,1,0,1,0,0,0,1,860.0,451.0,276.0,188.0,1531.0,12.0,0.0,6.0,82.0,138.0,330.0,183.0
17031837300,0,323.0,13.01,0,0,0,0,0,1,33.4,0,0,0,0,0,0,0,0,1516.0,694.0,167.0,150.0,2255.0,22.0,0.0,2.0,54.0,116.0,268.0,275.0
17031837400,0,174.0,7.63,0,1,0,0,0,1,43.3,0,1,0,1,0,0,0,0,1461.0,706.0,155.0,186.0,1965.0,23.0,0.0,4.0,101.0,170.0,269.0,334.0
17031837800,0,320.0,11.44,0,0,0,0,0,1,32.1,0,0,0,0,0,0,0,0,1178.0,757.0,112.0,402.0,2132.0,102.0,3.0,4.0,153.0,207.0,214.0,225.0
17031838000,0,0.0,0.0,0,0,0,0,0,1,36.4,0,0,0,0,0,0,0,0,1539.0,560.0,384.0,454.0,1830.0,110.0,3.0,12.0,152.0,199.0,568.0,467.0
17031838100,0,20.0,1.17,0,1,0,1,1,1,36.9,0,1,0,1,0,0,0,1,959.0,166.0,341.0,412.0,850.0,377.0,4.0,5.0,65.0,93.0,656.0,444.0
17031838200,0,555.0,35.17,0,1,0,1,1,1,34.5,0,1,0,1,0,0,0,1,489.0,174.0,73.0,729.0,219.0,405.0,1.0,8.0,216.0,316.0,157.0,31.0
17031838300,0,127.0,7.79,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,380.0,302.0,88.0,480.0,861.0,157.0,3.0,8.0,122.0,173.0,197.0,105.0
