,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
292,17031241400,Illinois,Cook County,1,4595,2367,0,17.0,0.37,0,0,0,0,0,0,10.5,152000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0,496.0,335.0,3699.0,339.0,212.0,1.0,12.0,332.0,631.0,662.0,303.0,17,031,241400,17031241400,2414,Census Tract 2414,G5020,S,517655,0,+41.9060234,-087.6753102
293,17031241500,Illinois,Cook County,1,2872,1369,0,50.0,1.74,0,0,0,0,0,0,12.9,149412.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,332.0,64.0,2250.0,82.0,152.0,0.0,3.0,385.0,598.0,247.0,58.0,17,031,241500,17031241500,2415,Census Tract 2415,G5020,S,302870,0,+41.9083759,-087.6709374
294,17031241600,Illinois,Cook County,1,3477,1668,0,6.0,0.17,0,0,0,0,0,0,11.5,116667.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,430.0,87.0,2466.0,116.0,168.0,0.0,27.0,700.0,1051.0,328.0,64.0,17,031,241600,17031241600,2416,Census Tract 2416,G5020,S,293931,0,+41.9067097,-087.6653277
295,17031242000,Illinois,Cook County,1,4565,2154,0,263.0,5.76,0,0,0,0,0,0,17.5,125667.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.0,623.0,526.0,2659.0,851.0,157.0,0.0,23.0,875.0,1368.0,532.0,402.0,17,031,242000,17031242000,2420,Census Tract 2420,G5020,S,326756,0,+41.8997371,-087.6649537
296,17031242100,Illinois,Cook County,1,3648,1756,0,0.0,0.0,0,0,0,0,0,0,8.1,143875.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,490.0,141.0,2751.0,74.0,177.0,6.0,29.0,611.0,859.0,286.0,87.0,17,031,242100,17031242100,2421,Census Tract 2421,G5020,S,327979,0,+41.8996698,-087.6698375
297,17031242200,Illinois,Cook County,1,3590,1781,0,0.0,0.0,0,0,0,0,0,0,6.1,170069.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,448.0,122.0,2823.0,90.0,173.0,0.0,11.0,493.0,763.0,313.0,41.0,17,031,242200,17031242200,2422,Census Tract 2422,G5020,S,326988,0,+41.8995893,-087.6747188
298,17031242300,Illinois,Cook County,1,3240,1680,0,0.0,0.0,0,0,0,0,0,0,5.5,121250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,334.0,195.0,2802.0,64.0,140.0,1.0,16.0,217.0,444.0,167.0,8.0,17,031,242300,17031242300,2423,Census Tract 2423,G5020,S,328316,0,+41.8995065,-087.6796003
299,17031242400,Illinois,Cook County,1,2764,1475,0,9.0,0.33,0,0,0,0,0,0,10.8,113750.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0,245.0,267.0,2488.0,42.0,97.0,0.0,3.0,134.0,212.0,203.0,63.0,17,031,242400,17031242400,2424,Census Tract 2424,G5020,S,328052,0,+41.8994219,-087.6844900
300,17031242500,Illinois,Cook County,1,3438,1547,0,5.0,0.15,0,0,0,0,0,0,14.3,91250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.0,587.0,251.0,2473.0,165.0,79.0,1.0,10.0,710.0,1268.0,455.0,150.0,17,031,242500,17031242500,2425,Census Tract 2425,G5020,S,309814,0,+41.8994455,-087.6893191
301,17031242600,Illinois,Cook County,1,5831,2502,0,0.0,0.0,0,0,0,0,0,1,17.3,49565.0,0,0,0,0,0,0,0,0,,26.0,,,9.0,,26.0,0.45,9.0,0.16,3.0,0.04,1.0,0.02,22.0,0.38,0.0,0.0,2.0,0.03,0.0,0.0,0.0,0.0,2.0,0.03,6.0,0.1,3.0,0.13,2.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.0,1137.0,458.0,3519.0,692.0,94.0,3.0,44.0,1479.0,2665.0,665.0,319.0,17,031,242600,17031242600,2426,Census Tract 2426,G5020,S,475744,0,+41.9005600,-087.6941970
302,17031242700,Illinois,Cook County,1,2029,702,0,0.0,0.0,0,0,0,0,0,1,20.6,42426.0,0,0,0,0,0,0,0,0,,15.0,,,6.0,,15.0,0.74,6.0,0.32,1.0,0.03,0.0,0.0,15.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,3.0,0.45,2.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,589.0,117.0,826.0,609.0,16.0,1.0,7.0,570.0,1014.0,295.0,145.0,17,031,242700,17031242700,2427,Census Tract 2427,G5020,S,175573,0,+41.8974254,-087.6993743
303,17031242800,Illinois,Cook County,1,1436,653,0,2.0,0.14,0,0,0,0,0,0,5.6,102708.0,0,0,0,0,0,0,0,0,,150.0,,,16.0,,150.0,10.43,16.0,1.1,21.0,1.48,20.0,1.42,120.0,8.37,6.0,0.41,5.0,0.38,0.0,0.01,0.0,0.0,18.0,1.26,33.0,2.31,11.0,1.64,4.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,219.0,142.0,1246.0,33.0,28.0,2.0,1.0,126.0,272.0,90.0,35.0,17,031,242800,17031242800,2428,Census Tract 2428,G5020,S,439630,0,+41.8926320,-087.6903237
304,17031242900,Illinois,Cook County,1,1670,839,0,4.0,0.24,0,0,0,0,0,0,3.4,129688.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,245.0,146.0,1343.0,28.0,33.0,0.0,3.0,263.0,436.0,103.0,24.0,17,031,242900,17031242900,2429,Census Tract 2429,G5020,S,323820,0,+41.8921955,-087.6842896
305,17031243000,Illinois,Cook County,1,2204,987,0,0.0,0.0,0,0,0,0,0,0,7.1,85774.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,367.0,136.0,1589.0,75.0,77.0,1.0,2.0,460.0,775.0,172.0,45.0,17,031,243000,17031243000,2430,Census Tract 2430,G5020,S,324551,0,+41.8922753,-087.6793981
306,17031243100,Illinois,Cook County,1,2242,912,0,0.0,0.0,0,0,0,0,0,0,7.2,139583.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,431.0,154.0,1396.0,69.0,63.0,2.0,16.0,696.0,1110.0,128.0,98.0,17,031,243100,17031243100,2431,Census Tract 2431,G5020,S,324004,0,+41.8923546,-087.6745068
